        Time / s                o1,1/real
           2.3024218e-09                   -0.0008177727
           2.3054121e-09                    0.0004314167
           2.3084021e-09                     0.001616684
           2.3113924e-09                    0.0026835792
           2.3143825e-09                    0.0035855626
           2.3173727e-09                    0.0042858077
           2.3203628e-09                    0.0047584516
           2.3233531e-09                    0.0049892776
           2.3263431e-09                    0.0049758395
           2.3293332e-09                    0.0047270763
           2.3323234e-09                    0.0042624446
           2.3353135e-09                    0.0036106254
           2.3383038e-09                    0.0028078565
           2.3412938e-09                    0.0018959609
           2.3442841e-09                   0.00092017773
           2.3472742e-09                  -7.3084957e-05
           2.3502644e-09                   -0.0010384434
           2.3532545e-09                   -0.0019335581
